Property_ID,Host_ID,Listing_Name,Location,Total_Reviews,Positive_Reviews,Negative_Reviews,Avg_Sentiment_Score,Cleanliness_Rating,Communication_Rating,Checkin_Rating,Location_Rating,Value_Rating,Advantages,Disadvantages,Suggestions,Suggestion_Sources
12291205,239922374,"Entire condo in Paris, France","Paris, Île-de-France, France",24,23,1,0.919,4.8,5.0,4.9,5.0,4.8,Great Location (5x); Well Equipped (4x); Highly Recommend (4x); Will Return (4x); Walkable (3x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,
12244645,25591093,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,22,2,0.849,5.0,4.8,4.8,5.0,4.8,Great Location (8x); Spacious (6x); Very Clean (4x); Highly Recommend (2x); Beautiful Place (2x),Noise Street (2x),[Noise Street]: Location. How did the guest feel about the area and neighborhood?,Why reviews matter - Resource Center - Airbnb
1202028,6565932,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,24,0,1.0,4.4,4.8,4.8,5.0,4.6,Great Location (5x); Responsive Host (5x); Very Comfortable (5x); Great Host (4x); Beautiful Place (3x),No issues identified,No issues identified - keep up the great work!,
1201209713019777832,104910605,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,23,1,0.922,5.0,5.0,5.0,5.0,4.8,Great Location (7x); Responsive Host (4x); Very Comfortable (4x); Quiet Area (3x); Very Clean (3x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,
1193835679690626479,278241642,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,22,2,0.84,5.0,4.8,5.0,4.9,4.6,Very Clean (6x); Will Return (6x); Highly Recommend (4x); Great Location (3x); Walkable (3x),Too Small (1x); Noise General (1x),"[Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews. || [Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",How to become a Superhost - Resource Center - Airbnb | The amenities guests want - Resource Center - Airbnb
1155681277006185870,28313443,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,20,4,0.643,4.5,4.5,4.4,5.0,4.3,Great Location (6x); Will Return (5x); Highly Recommend (4x); Walkable (3x); Spacious (2x),Dirty General (1x); Smell Issues (1x); Dirty Bedding (1x),"[Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Smell Issues]: Everyone has a different sense of smell. Strong scents of any kind can be off-putting to guests. Trying to mask odors with bleach, air fresheners, or other solutions usually doesn’t work, Diana says. || [Dirty Bedding]: Bedding. This includes a bed sheet; a blanket, comforter, or top-sheet; and one sleeping pillow per person with a pillowcase.",Confirming amenities - Airbnb Help Center | How to take great photos for your listing - Resource Center - Airbnb | Clean like a pro with these expert tips - Resource Center - Airbnb
1181659622103615799,543405613,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,23,1,0.91,4.8,4.9,4.8,4.7,4.7,Spacious (5x); Responsive Host (5x); Great Location (3x); Very Comfortable (3x); Will Return (3x),Noise General (1x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",How to become a Superhost - Resource Center - Airbnb
1181077268842401519,1475566,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,23,1,0.916,4.9,4.9,5.0,4.9,4.7,Very Clean (5x); Great Location (4x); Highly Recommend (4x); Beautiful Place (3x); Walkable (3x),Too Small (1x); Dirty Bathroom (1x); Safety Concerns (1x); Noise General (1x),"[Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews. || [Dirty Bathroom]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water || [Safety Concerns]: Location: Was the guest made aware of safety, transportation, points of interest, and special considerations like noise or other situations that might affect them?",Confirming amenities - Airbnb Help Center | The amenities guests want - Resource Center - Airbnb | Ratings for homes - Airbnb Help Center
1173165944556042153,123942829,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,23,1,0.916,4.7,4.9,4.8,4.8,4.5,Responsive Host (6x); Walkable (5x); Well Equipped (4x); Great Location (4x); Will Return (3x),Dirty General (1x); Too Hot (1x); Noise General (1x),"[Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Too Hot]: Opening doors and windows or using fans doesn’t stop carbon monoxide building up indoors. Although carbon monoxide can't be seen or smelled, it can rapidly lead to full incapacitation and death. If you start to feel sick, dizzy, or weak, get to fresh air right away—don’t delay. || [Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",Fire and carbon monoxide safety - Airbnb Help Center | How to become a Superhost - Resource Center - Airbnb | How to take great photos for your listing - Resource Center - Airbnb
1167986683556413830,577507547,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,22,2,0.834,5.0,4.9,4.9,5.0,4.8,Very Clean (7x); Will Return (7x); Responsive Host (3x); Highly Recommend (3x); Walkable (3x),No issues identified,Note: 2 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,
1167916177860492333,577507547,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,19,5,0.583,4.7,4.7,4.3,5.0,4.1,Great Location (5x); Walkable (4x); Very Comfortable (4x); Quiet Area (4x); Very Clean (4x),Too Small (2x); Noise General (1x),"[Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews. || [Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",How to become a Superhost - Resource Center - Airbnb | The amenities guests want - Resource Center - Airbnb
1166424186729734742,579190654,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,22,2,0.827,4.3,4.7,4.8,4.9,4.4,Great Location (4x); Responsive Host (3x); Quiet Area (2x); Very Comfortable (2x); Highly Recommend (1x),Too Small (2x); Bugs Pests (1x); Dirty General (1x); Dirty Bedding (1x),"[Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews. || [Bugs Pests]: Cleanliness: Did the home meet our standards? (It should be free of health hazards like mold and pests. It should also be free of extensive dust, pet dander, dirty dishes, etc.). || [Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",How to take great photos for your listing - Resource Center - Airbnb | The amenities guests want - Resource Center - Airbnb | Ratings for homes - Airbnb Help Center
1165808183216853190,49088523,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,22,2,0.827,4.6,5.0,4.8,4.6,4.6,Highly Recommend (6x); Very Comfortable (5x); Well Equipped (4x); Responsive Host (4x); Beautiful Place (3x),Dirty General (2x); Noise Street (1x),"[Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Noise Street]: Location. How did the guest feel about the area and neighborhood?",How to take great photos for your listing - Resource Center - Airbnb | Why reviews matter - Resource Center - Airbnb
1162862720681476537,577889931,"Entire apartment in Paris, France","Paris, Île-de-France, France",24,24,0,1.0,4.9,5.0,5.0,4.8,4.9,Responsive Host (8x); Spacious (6x); Will Return (5x); Very Comfortable (5x); Great Host (4x),No issues identified,No issues identified - keep up the great work!,
1160807380351252681,255647011,"Entire rental unit in Paris, France","Paris, Île-de-France, France",24,22,2,0.834,4.8,4.7,4.8,4.7,4.5,Highly Recommend (5x); Responsive Host (5x); Great Location (4x); Central (4x); Walkable (3x),Noise General (3x); Too Hot (1x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy. || [Too Hot]: Opening doors and windows or using fans doesn’t stop carbon monoxide building up indoors. Although carbon monoxide can't be seen or smelled, it can rapidly lead to full incapacitation and death. If you start to feel sick, dizzy, or weak, get to fresh air right away—don’t delay.",Fire and carbon monoxide safety - Airbnb Help Center | How to become a Superhost - Resource Center - Airbnb
